Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,123.120003,126.099998,122.989998,125.400002,125.400002,2261100
2021-04-06,125.550003,127.540001,125.500000,126.660004,126.660004,1719500
2021-04-07,126.970001,127.320000,124.260002,124.519997,124.519997,1803800
2021-04-08,124.370003,126.129997,122.809998,124.750000,124.750000,1847100
2021-04-09,124.400002,124.459999,122.370003,124.349998,124.349998,921500
2021-04-12,124.480003,125.440002,122.470001,125.279999,125.279999,2057800
2021-04-13,123.779999,126.870003,122.430000,126.110001,126.110001,3377700
2021-04-14,126.000000,128.279999,125.639999,126.519997,126.519997,2461100
2021-04-15,127.370003,127.849998,125.779999,127.279999,127.279999,1193000
2021-04-16,128.520004,129.050003,127.550003,128.050003,128.050003,1721300
2021-04-19,127.489998,127.730003,125.260002,125.930000,125.930000,1451000
2021-04-20,124.949997,125.300003,120.669998,122.220001,122.220001,2328500
2021-04-21,122.510002,123.970001,121.309998,123.910004,123.910004,1329400
2021-04-22,123.440002,126.769997,122.849998,125.500000,125.500000,2235300
2021-04-23,125.940002,127.430000,125.559998,127.400002,127.400002,1394600
2021-04-26,128.600006,130.190002,127.120003,127.570000,127.570000,1357400
2021-04-27,127.720001,130.350006,127.589996,130.009995,130.009995,1712900
2021-04-28,129.820007,130.250000,128.960007,129.110001,129.110001,1328800
2021-04-29,130.880005,132.690002,128.449997,130.389999,130.389999,1597000
2021-04-30,129.710007,130.059998,127.580002,128.699997,128.699997,1263900
2021-05-03,129.639999,130.169998,128.389999,128.669998,128.669998,1375300
2021-05-04,128.169998,128.850006,125.690002,128.250000,128.250000,2574900
2021-05-05,127.110001,128.110001,122.320000,122.620003,122.620003,3767400
2021-05-06,122.150002,122.730003,119.470001,120.769997,120.769997,3108500
2021-05-07,121.199997,123.540001,119.800003,123.440002,123.440002,2097100
2021-05-10,122.470001,123.699997,121.080002,121.580002,121.580002,2219000
2021-05-11,119.260002,122.160004,118.160004,121.830002,121.830002,1640400
2021-05-12,121.029999,122.260002,117.540001,118.290001,118.290001,1984200
2021-05-13,118.839996,121.160004,118.230003,120.160004,120.160004,1648500
2021-05-14,121.290001,124.430000,120.449997,123.610001,123.610001,1470700
2021-05-17,123.430000,123.430000,120.389999,121.709999,121.709999,1428900
2021-05-18,122.150002,123.370003,120.720001,120.790001,120.790001,2237100
2021-05-19,118.239998,120.660004,117.889999,120.570000,120.570000,1511900
2021-05-20,120.709999,121.199997,119.050003,120.580002,120.580002,1484400
2021-05-21,121.320000,122.220001,120.699997,120.980003,120.980003,1429500
2021-05-24,122.089996,123.900002,121.320000,123.589996,123.589996,2057700
2021-05-25,124.629997,125.309998,123.349998,123.800003,123.800003,1374200
2021-05-26,124.419998,126.400002,123.919998,126.220001,126.220001,1523000
2021-05-27,127.000000,127.680000,125.110001,126.269997,126.269997,2395700
2021-05-28,125.900002,126.320000,124.389999,125.269997,125.269997,893700
2021-06-01,127.599998,127.599998,125.800003,126.610001,126.610001,1489100
2021-06-02,126.879997,127.000000,124.559998,125.169998,125.169998,1462100
2021-06-03,124.129997,124.500000,122.190002,123.129997,123.129997,1331400
2021-06-04,123.750000,124.820000,122.930000,124.750000,124.750000,1657100
2021-06-07,125.529999,125.809998,124.529999,124.900002,124.900002,1353900
2021-06-08,125.169998,128.160004,124.760002,127.839996,127.839996,1978500
2021-06-09,128.350006,128.770004,126.379997,126.449997,126.449997,1508900
2021-06-10,126.790001,127.269997,125.260002,126.589996,126.589996,1741800
2021-06-11,126.790001,128.740005,126.610001,128.610001,128.610001,1590000
2021-06-14,128.350006,129.850006,127.589996,128.610001,128.610001,1571100
2021-06-15,128.369995,129.970001,128.130005,129.250000,129.250000,2571100
2021-06-16,129.479996,129.809998,126.500000,126.930000,126.930000,1970600
2021-06-17,127.010002,128.229996,125.260002,126.239998,126.239998,1857900
2021-06-18,124.489998,125.209999,123.389999,123.720001,123.720001,2006600
2021-06-21,124.570000,126.870003,123.570000,126.739998,126.739998,2280900
2021-06-22,126.860001,126.919998,125.349998,126.099998,126.099998,1394200
2021-06-23,125.800003,126.410004,125.400002,125.680000,125.680000,1007500
2021-06-24,126.769997,126.820000,124.250000,124.510002,124.510002,1645200
2021-06-25,125.040001,125.489998,124.190002,124.480003,124.480003,5399400
2021-06-28,124.059998,124.059998,119.510002,120.720001,120.720001,2031400
2021-06-29,120.760002,121.209999,118.660004,118.949997,118.949997,1728400
2021-06-30,119.059998,120.800003,118.900002,120.620003,120.620003,2656800
2021-07-01,120.629997,123.839996,120.620003,123.620003,123.620003,2466900
2021-07-02,124.489998,127.029999,123.760002,126.809998,126.809998,2291500
2021-07-06,127.059998,128.000000,124.129997,125.830002,125.830002,1854700
2021-07-07,124.629997,126.389999,121.830002,124.449997,124.449997,1958000
2021-07-08,122.190002,124.120003,120.680000,123.129997,123.129997,2458700
2021-07-09,124.230003,126.230003,123.389999,126.050003,126.050003,1335800
2021-07-12,125.000000,126.379997,124.440002,125.849998,125.849998,2030500
2021-07-13,125.180000,125.500000,123.320000,123.459999,123.459999,1550700
2021-07-14,123.720001,125.320000,123.230003,123.870003,123.870003,1525100
2021-07-15,123.000000,123.839996,121.889999,122.900002,122.900002,1986700
2021-07-16,124.169998,125.000000,119.410004,119.750000,119.750000,3002400
2021-07-19,116.000000,119.459999,114.699997,117.010002,117.010002,5226900
2021-07-20,117.339996,121.419998,116.699997,120.900002,120.900002,1715000
2021-07-21,121.889999,125.320000,121.660004,124.930000,124.930000,2022300
2021-07-22,124.080002,124.550003,122.320000,123.209999,123.209999,1561700
2021-07-23,124.599998,125.620003,123.620003,125.260002,125.260002,2485600
2021-07-26,124.730003,127.290001,123.309998,126.669998,126.669998,2676500
2021-07-27,125.790001,128.570007,124.790001,128.500000,128.500000,2487500
2021-07-28,129.229996,129.910004,126.599998,129.529999,129.529999,2225300
2021-07-29,130.000000,136.889999,127.500000,134.500000,134.500000,3619700
2021-07-30,133.369995,133.809998,131.009995,131.449997,131.449997,1849500
2021-08-02,132.470001,132.889999,127.019997,127.870003,127.870003,2154700
2021-08-03,128.149994,128.149994,123.470001,126.080002,126.080002,3137300
2021-08-04,124.559998,125.839996,123.110001,124.389999,124.389999,2249500
2021-08-05,125.339996,127.349998,124.839996,126.400002,126.400002,1881300
2021-08-06,126.769997,127.330002,125.400002,126.660004,126.660004,1717100
2021-08-09,125.989998,126.000000,122.809998,124.610001,124.610001,1774600
2021-08-10,124.690002,127.250000,124.150002,126.349998,126.349998,1637500
2021-08-11,125.550003,126.339996,124.160004,125.029999,125.029999,2218200
2021-08-12,124.470001,124.870003,122.550003,123.430000,123.430000,2069800
2021-08-13,123.080002,123.430000,121.320000,122.209999,122.209999,1951400
2021-08-16,121.129997,122.580002,120.180000,121.489998,121.489998,2464400
2021-08-17,120.110001,120.790001,119.360001,119.989998,119.989998,2233300
2021-08-18,119.389999,120.419998,118.080002,119.000000,119.000000,2360000
2021-08-19,118.800003,119.470001,117.529999,119.230003,119.230003,2692200
2021-08-20,118.500000,122.339996,118.339996,121.769997,121.769997,2554900
2021-08-23,122.690002,123.709999,121.930000,123.029999,123.029999,1799500
2021-08-24,124.160004,127.949997,124.139999,126.860001,126.860001,2182700
2021-08-25,126.870003,127.919998,125.440002,127.320000,127.320000,1392700
2021-08-26,126.690002,126.739998,124.589996,125.620003,125.620003,1038000
2021-08-27,125.480003,127.970001,125.480003,127.559998,127.559998,1149700
2021-08-30,127.900002,127.900002,125.230003,125.720001,125.720001,1136800
2021-08-31,125.720001,126.169998,124.029999,124.860001,124.860001,2698000
2021-09-01,125.610001,125.970001,124.169998,125.320000,125.320000,2127500
2021-09-02,124.720001,125.529999,123.779999,124.389999,124.389999,1991000
2021-09-03,123.910004,124.160004,120.849998,123.080002,123.080002,1697300
2021-09-07,122.500000,123.989998,121.879997,123.370003,123.370003,1132200
2021-09-08,123.889999,124.190002,121.419998,122.760002,122.760002,2288400
2021-09-09,122.680000,126.959999,122.519997,125.750000,125.750000,1933900
2021-09-10,126.699997,128.860001,125.349998,127.400002,127.400002,2287700
2021-09-13,128.259995,130.250000,126.730003,130.210007,130.210007,1459800
2021-09-14,130.600006,132.110001,129.520004,131.820007,131.820007,1767300
2021-09-15,131.119995,131.860001,128.830002,131.399994,131.399994,1697200
2021-09-16,131.119995,132.559998,130.850006,132.020004,132.020004,972700
2021-09-17,132.119995,133.440002,130.839996,131.210007,131.210007,1748600
2021-09-20,129.199997,130.160004,126.980003,128.830002,128.830002,1976400
2021-09-21,130.110001,130.850006,127.690002,127.820000,127.820000,1520700
2021-09-22,128.389999,130.070007,128.240005,129.190002,129.190002,1851700
2021-09-23,129.899994,135.100006,129.660004,134.490005,134.490005,2505800
2021-09-24,134.360001,136.309998,133.990005,135.479996,135.479996,2311800
2021-09-27,137.330002,139.369995,136.449997,138.800003,138.800003,2323600
2021-09-28,138.229996,140.210007,136.070007,136.550003,136.550003,2342900
2021-09-29,137.309998,137.360001,133.559998,135.160004,135.160004,2152600
2021-09-30,135.029999,135.029999,131.750000,132.110001,132.110001,2415900
2021-10-01,134.770004,138.580002,134.130005,138.149994,138.149994,4563100
2021-10-04,138.460007,141.440002,136.919998,138.509995,138.509995,3687400
2021-10-05,138.750000,140.830002,137.789993,139.750000,139.750000,2028500
2021-10-06,137.949997,139.630005,135.699997,139.360001,139.360001,1751600
2021-10-07,140.860001,143.309998,140.130005,141.169998,141.169998,1503400
2021-10-08,141.369995,142.500000,140.889999,141.509995,141.509995,1653900
