Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,1180.000000,1199.900024,1180.000000,1195.550049,1195.550049,70300
2021-04-06,1196.300049,1220.989990,1192.939941,1210.219971,1210.219971,104500
2021-04-07,1205.439941,1209.069946,1189.449951,1199.839966,1199.839966,63800
2021-04-08,1209.050049,1211.479980,1200.719971,1206.400024,1206.400024,75600
2021-04-09,1211.339966,1222.930054,1201.270020,1222.410034,1222.410034,93500
2021-04-12,1222.750000,1231.880005,1214.380005,1218.839966,1218.839966,91200
2021-04-13,1221.000000,1240.079956,1213.939941,1230.859985,1230.859985,70900
2021-04-14,1226.520020,1235.270020,1220.449951,1224.599976,1224.599976,75900
2021-04-15,1232.660034,1265.760010,1232.660034,1261.959961,1261.959961,87700
2021-04-16,1270.930054,1282.699951,1266.489990,1282.329956,1282.329956,94000
2021-04-19,1276.290039,1288.089966,1272.680054,1277.290039,1277.290039,87600
2021-04-20,1277.290039,1282.209961,1267.040039,1276.910034,1276.910034,61400
2021-04-21,1280.099976,1314.280029,1279.000000,1311.140015,1311.140015,83600
2021-04-22,1315.770020,1317.099976,1284.969971,1301.560059,1301.560059,114300
2021-04-23,1305.959961,1339.380005,1301.540039,1335.150024,1335.150024,84600
2021-04-26,1335.790039,1335.910034,1312.479980,1312.900024,1312.900024,84200
2021-04-27,1313.910034,1329.060059,1305.790039,1322.859985,1322.859985,80200
2021-04-28,1320.829956,1327.420044,1309.500000,1323.989990,1323.989990,57900
2021-04-29,1333.739990,1334.800049,1314.959961,1327.989990,1327.989990,78600
2021-04-30,1325.430054,1325.479980,1304.229980,1313.319946,1313.319946,99800
2021-05-03,1318.699951,1324.469971,1304.430054,1315.750000,1315.750000,70300
2021-05-04,1304.880005,1314.000000,1275.959961,1281.920044,1281.920044,117200
2021-05-05,1298.040039,1301.239990,1279.420044,1293.010010,1293.010010,90200
2021-05-06,1292.380005,1305.829956,1274.709961,1298.569946,1298.569946,122600
2021-05-07,1292.670044,1329.959961,1276.699951,1278.560059,1278.560059,142100
2021-05-10,1284.939941,1284.939941,1239.250000,1244.550049,1244.550049,132300
2021-05-11,1228.869995,1245.079956,1225.560059,1239.939941,1239.939941,96900
2021-05-12,1231.189941,1257.560059,1225.910034,1241.449951,1241.449951,121000
2021-05-13,1249.349976,1261.770020,1238.540039,1253.640015,1253.640015,97300
2021-05-14,1255.109985,1277.650024,1250.550049,1274.650024,1274.650024,67400
2021-05-17,1274.650024,1274.650024,1258.109985,1259.010010,1259.010010,59600
2021-05-18,1261.250000,1261.640015,1244.150024,1245.430054,1245.430054,61900
2021-05-19,1234.310059,1253.859985,1227.640015,1251.459961,1251.459961,112900
2021-05-20,1254.300049,1284.520020,1246.449951,1275.880005,1275.880005,92000
2021-05-21,1278.900024,1291.310059,1272.410034,1276.290039,1276.290039,208400
2021-05-24,1287.130005,1289.719971,1275.719971,1280.109985,1280.109985,83000
2021-05-25,1281.300049,1291.010010,1268.599976,1287.099976,1287.099976,113000
2021-05-26,1295.150024,1296.689941,1269.619995,1281.709961,1281.709961,96800
2021-05-27,1280.959961,1305.189941,1280.290039,1297.119995,1297.119995,231700
2021-05-28,1307.829956,1310.979980,1295.119995,1300.949951,1300.949951,64700
