Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,222.559998,223.820007,221.389999,222.300003,217.602921,1015100
2021-04-06,222.630005,224.679993,222.089996,223.179993,218.464310,1011400
2021-04-07,222.399994,223.309998,219.820007,219.949997,215.302567,1095800
2021-04-08,219.470001,220.320007,217.490005,218.300003,213.687439,1606000
2021-04-09,219.479996,222.729996,219.110001,222.630005,217.925964,1071600
2021-04-12,222.759995,223.779999,222.279999,223.600006,218.875458,843300
2021-04-13,223.119995,223.360001,219.529999,221.429993,216.751297,821000
2021-04-14,221.360001,222.830002,221.289993,221.619995,216.937271,730900
2021-04-15,221.940002,222.210007,220.500000,221.250000,216.575119,1232000
2021-04-16,223.000000,224.669998,222.110001,224.029999,219.296356,1222100
2021-04-19,223.770004,223.899994,222.110001,223.830002,219.100586,775100
2021-04-20,224.029999,224.660004,221.289993,222.860001,218.151093,738400
2021-04-21,223.429993,227.690002,222.410004,226.820007,222.027420,1072000
2021-04-22,226.970001,227.809998,225.759995,225.990005,221.214966,1082900
2021-04-23,227.080002,229.380005,225.839996,228.520004,223.691498,977600
2021-04-26,229.720001,230.690002,227.389999,227.699997,222.888809,839700
2021-04-27,227.649994,229.610001,226.589996,229.360001,224.513748,1005600
2021-04-28,229.990005,231.250000,229.050003,230.000000,225.140228,1018500
2021-04-29,230.529999,232.289993,230.080002,230.770004,225.893951,1136300
2021-04-30,230.690002,235.000000,227.160004,230.460007,225.590515,1594700
2021-05-03,232.000000,234.160004,229.440002,233.559998,228.625000,921300
2021-05-04,233.960007,236.699997,233.119995,235.979996,230.993866,1146500
2021-05-05,236.300003,237.139999,234.389999,235.660004,230.680634,1091100
2021-05-06,236.649994,237.509995,235.240005,237.059998,232.051041,801300
2021-05-07,235.990005,239.149994,235.009995,238.279999,233.245270,808000
2021-05-10,240.000000,242.070007,238.509995,239.059998,234.008789,948400
2021-05-11,238.360001,238.429993,233.919998,236.369995,231.375626,980500
2021-05-12,236.330002,236.649994,231.770004,231.789993,226.892410,1157800
2021-05-13,232.220001,238.960007,231.929993,237.949997,232.922256,884800
2021-05-14,238.539993,240.399994,237.940002,238.500000,233.460617,821500
2021-05-17,237.570007,238.250000,235.279999,237.550003,232.530701,679800
2021-05-18,236.839996,237.339996,232.589996,232.690002,227.773392,1022500
2021-05-19,230.000000,232.330002,228.880005,232.229996,227.323105,954000
2021-05-20,232.610001,233.850006,231.559998,232.039993,227.137131,760100
2021-05-21,233.250000,235.169998,230.380005,231.990005,227.088181,1473600
2021-05-24,233.259995,233.259995,231.100006,232.070007,227.166489,977900
2021-05-25,232.330002,233.699997,231.550003,232.570007,227.655930,816300
2021-05-26,228.410004,230.550003,227.350006,230.020004,225.159821,1147900
2021-05-27,232.339996,232.429993,230.199997,230.800003,225.923325,1050500
2021-05-28,231.240005,232.500000,230.669998,231.759995,226.863022,701000
2021-06-01,234.360001,235.600006,232.389999,233.229996,228.301971,702000
2021-06-02,233.470001,234.369995,231.940002,233.679993,228.742462,731800
2021-06-03,233.160004,235.070007,232.089996,234.419998,229.466843,749000
2021-06-04,235.080002,236.110001,234.369995,235.809998,230.827469,556300
2021-06-07,236.490005,236.490005,232.889999,233.490005,228.556488,809400
2021-06-08,232.619995,233.639999,230.789993,232.679993,227.763596,817600
2021-06-09,232.660004,233.559998,231.550003,232.320007,227.411194,907200
2021-06-10,233.820007,234.619995,231.570007,232.679993,227.763596,734000
2021-06-11,233.880005,234.990005,231.059998,232.750000,227.832108,747200
2021-06-14,232.050003,233.160004,229.899994,232.429993,227.518875,709800
2021-06-15,232.710007,233.000000,230.759995,232.009995,227.107758,824800
2021-06-16,232.710007,232.720001,227.800003,227.899994,223.084579,1327700
2021-06-17,228.100006,228.339996,220.960007,223.039993,218.327271,1399400
2021-06-18,220.100006,221.410004,219.119995,219.559998,214.920792,1821600
2021-06-21,221.660004,223.770004,220.960007,223.110001,218.395798,1370300
2021-06-22,222.940002,224.610001,221.630005,223.619995,218.895035,787000
2021-06-23,223.279999,224.210007,221.970001,222.020004,217.328842,645600
2021-06-24,222.809998,223.669998,220.880005,222.559998,217.857422,709300
2021-06-25,223.350006,224.399994,222.460007,222.929993,218.219604,2861600
2021-06-28,222.679993,225.300003,221.309998,224.630005,219.883698,899600
2021-06-29,224.600006,225.559998,222.949997,223.000000,219.401611,657800
2021-06-30,222.720001,224.190002,222.300003,223.559998,219.952576,971200
2021-07-01,224.589996,225.050003,223.210007,224.610001,220.985626,779200
2021-07-02,225.149994,226.220001,224.100006,225.600006,221.959641,452000
2021-07-06,224.830002,224.860001,220.669998,222.690002,219.096619,919800
2021-07-07,222.119995,225.490005,222.000000,225.210007,221.575943,631400
2021-07-08,222.809998,225.240005,221.839996,223.830002,220.218216,638900
2021-07-09,226.809998,228.199997,226.589996,227.380005,223.710922,819900
2021-07-12,226.229996,227.860001,226.110001,227.470001,223.799454,789400
2021-07-13,228.080002,229.240005,226.929993,227.470001,223.799454,800600
2021-07-14,227.529999,229.399994,226.660004,228.979996,225.285110,605300
2021-07-15,228.660004,231.089996,228.520004,229.490005,225.786865,649200
2021-07-16,230.009995,231.229996,227.869995,228.389999,224.704620,726000
2021-07-19,226.110001,226.619995,222.470001,225.020004,221.389023,715200
2021-07-20,225.100006,229.809998,224.559998,229.089996,225.393326,826500
2021-07-21,229.559998,231.020004,228.610001,229.350006,225.649139,479800
2021-07-22,230.100006,230.100006,227.339996,227.570007,223.897858,436300
2021-07-23,229.070007,229.070007,225.740005,226.389999,222.736893,985400
2021-07-26,226.580002,227.289993,225.089996,227.000000,223.337051,1440500
2021-07-27,226.259995,228.440002,224.669998,227.729996,224.055267,853000
2021-07-28,227.669998,228.619995,225.399994,225.830002,222.185928,728100
2021-07-29,227.500000,228.529999,225.919998,228.399994,224.714447,897700
2021-07-30,223.759995,227.289993,221.500000,226.669998,223.012375,1558800
2021-08-02,227.240005,228.449997,225.330002,225.490005,221.851440,884000
2021-08-03,226.389999,230.899994,225.339996,230.619995,226.898636,797000
2021-08-04,229.630005,230.770004,227.529999,227.600006,223.927383,804200
2021-08-05,229.089996,229.389999,226.529999,226.979996,223.317383,556400
2021-08-06,227.389999,228.919998,226.570007,227.729996,224.055267,753900
2021-08-09,227.000000,227.720001,226.029999,227.270004,223.602707,584300
2021-08-10,227.589996,231.639999,227.589996,230.710007,226.987198,968200
2021-08-11,230.899994,234.220001,230.899994,233.830002,230.056854,923600
2021-08-12,233.309998,234.699997,232.410004,232.580002,228.827011,603300
2021-08-13,232.779999,233.410004,231.770004,233.009995,229.250076,556400
2021-08-16,232.929993,235.570007,231.410004,235.199997,231.404739,618500
2021-08-17,234.729996,234.919998,231.910004,233.220001,229.456680,674000
2021-08-18,232.199997,233.440002,229.699997,229.880005,226.170593,601100
2021-08-19,228.990005,230.820007,228.220001,230.199997,226.485428,537400
2021-08-20,230.289993,231.770004,229.509995,230.570007,226.849457,671700
2021-08-23,231.570007,232.669998,230.330002,230.770004,227.046234,670500
2021-08-24,230.839996,231.940002,229.850006,230.559998,226.839600,719100
2021-08-25,230.910004,231.970001,229.779999,230.600006,226.878967,700700
2021-08-26,229.789993,230.429993,228.449997,230.009995,226.298477,813800
2021-08-27,231.029999,232.619995,229.990005,230.639999,226.918320,737600
2021-08-30,231.509995,233.869995,231.350006,232.809998,229.053299,545300
2021-08-31,232.910004,233.250000,231.869995,232.860001,229.102509,945200
2021-09-01,232.979996,232.979996,230.110001,231.279999,227.547989,678000
2021-09-02,232.130005,232.860001,229.770004,231.130005,227.400436,878400
2021-09-03,230.529999,230.830002,228.350006,228.529999,224.842361,695100
2021-09-07,226.600006,227.139999,221.139999,221.580002,218.004517,1759600
2021-09-08,221.179993,222.839996,220.039993,221.809998,218.230804,972300
2021-09-09,222.000000,222.580002,219.690002,219.990005,216.440186,859100
2021-09-10,220.860001,221.160004,218.639999,218.779999,215.249695,649500
2021-09-13,220.419998,221.000000,217.380005,219.350006,215.810501,824400
2021-09-14,219.960007,220.460007,216.309998,217.070007,213.567291,890800
2021-09-15,216.789993,220.580002,216.259995,220.199997,216.646790,987200
2021-09-16,219.850006,220.130005,217.600006,217.839996,214.324860,851900
2021-09-17,216.460007,217.059998,214.559998,215.889999,212.406326,2025500
2021-09-20,213.130005,215.649994,212.240005,215.470001,211.993103,1085200
2021-09-21,215.860001,215.860001,213.190002,213.759995,210.310699,1026200
2021-09-22,215.289993,217.740005,214.750000,215.669998,212.189880,1023600
2021-09-23,216.500000,218.779999,216.500000,217.880005,214.364227,976300
2021-09-24,217.639999,218.350006,215.779999,215.940002,212.455521,689800
2021-09-27,215.500000,218.250000,215.250000,216.559998,213.065506,882600
2021-09-28,216.000000,217.169998,213.619995,213.880005,210.428772,1116100
2021-09-29,213.259995,214.339996,211.639999,213.259995,211.022446,879300
2021-09-30,213.949997,214.789993,206.570007,206.630005,204.462036,1100200
2021-10-01,207.350006,208.229996,204.009995,206.869995,204.699509,1471200
2021-10-04,207.000000,209.059998,205.179993,208.029999,205.847336,1683300
2021-10-05,207.580002,213.910004,207.039993,212.529999,210.300125,1372100
2021-10-06,211.649994,212.899994,208.179993,212.399994,210.171478,1088200
2021-10-07,214.500000,216.070007,213.410004,215.250000,212.991592,795200
2021-10-08,214.750000,217.389999,213.289993,216.399994,214.129517,871500
2021-10-11,216.199997,217.899994,213.839996,213.869995,211.626053,771800
2021-10-12,213.880005,215.639999,212.750000,213.600006,211.358902,871600
2021-10-13,214.289993,216.759995,213.199997,214.779999,212.526505,969500
2021-10-14,216.100006,221.779999,216.100006,221.429993,219.106735,1087100
2021-10-15,222.520004,224.520004,221.910004,223.470001,221.125351,956900
2021-10-18,221.899994,223.679993,220.830002,221.789993,219.462952,711700
2021-10-19,223.169998,224.119995,222.259995,223.240005,220.897766,542400
2021-10-20,223.479996,224.919998,223.139999,223.669998,221.323227,663400
2021-10-21,223.490005,224.570007,221.119995,224.529999,222.174225,521700
2021-10-22,225.529999,226.550003,224.429993,224.570007,222.213806,520400
2021-10-25,224.080002,226.339996,222.940002,225.509995,223.143921,605800
2021-10-26,225.869995,226.660004,223.559998,223.779999,221.432083,913600
2021-10-27,223.850006,224.350006,222.070007,222.199997,219.868652,759800
2021-10-28,221.500000,227.139999,218.710007,226.539993,224.163132,1122100
2021-10-29,225.850006,229.100006,225.539993,227.869995,225.479172,1480000
2021-11-01,228.210007,230.009995,225.419998,228.839996,226.438995,1122300
2021-11-02,229.500000,230.619995,227.240005,230.169998,227.755051,961800
2021-11-03,229.750000,229.919998,225.929993,229.279999,226.874374,882900
2021-11-04,229.880005,234.000000,229.880005,232.619995,230.179337,1183000
2021-11-05,234.610001,235.539993,233.309998,234.070007,231.614136,841100
2021-11-08,235.639999,236.389999,232.470001,233.449997,231.000626,683900
2021-11-09,232.889999,235.619995,231.779999,234.820007,232.356262,679200
2021-11-10,234.380005,236.429993,234.380005,234.710007,232.247421,645200
2021-11-11,234.149994,234.360001,232.440002,233.740005,231.287598,523000
2021-11-12,234.869995,238.750000,233.389999,238.589996,236.086700,1078500
2021-11-15,238.990005,241.610001,238.179993,239.020004,236.512192,756500
2021-11-16,240.050003,243.059998,239.860001,242.070007,239.530197,872600
2021-11-17,242.000000,243.270004,240.190002,242.639999,240.094208,957800
2021-11-18,242.509995,243.740005,240.139999,240.970001,238.441727,852400
2021-11-19,241.929993,243.080002,240.600006,241.940002,239.401550,1047800
2021-11-22,242.419998,244.300003,241.100006,242.110001,239.569763,801300
2021-11-23,242.919998,244.449997,241.839996,244.050003,241.489410,802700
2021-11-24,243.240005,244.050003,240.630005,241.759995,239.223434,888000
2021-11-26,237.529999,241.259995,234.160004,234.750000,232.286987,1061700
2021-11-29,236.649994,238.940002,235.220001,238.110001,235.611725,846400
2021-11-30,236.610001,236.720001,231.509995,232.149994,229.714249,2850700
2021-12-01,235.580002,237.679993,230.770004,230.809998,228.388336,1095100
2021-12-02,231.919998,236.100006,231.490005,235.119995,232.653107,989500
2021-12-03,235.619995,236.610001,232.839996,235.919998,233.444702,939100
2021-12-06,238.229996,241.850006,237.589996,239.270004,236.759567,969300
2021-12-07,240.600006,242.139999,238.839996,239.979996,237.462112,1090800
2021-12-08,240.869995,241.059998,236.460007,240.570007,238.045929,974300
2021-12-09,240.419998,243.619995,239.220001,241.610001,239.075012,662600
2021-12-10,242.770004,243.759995,240.899994,242.770004,240.222855,721600
2021-12-13,243.559998,244.740005,242.110001,243.429993,240.875900,1114300
2021-12-14,242.729996,243.809998,239.830002,241.699997,239.164063,860200
2021-12-15,243.059998,245.759995,241.330002,245.050003,242.478928,985800
2021-12-16,245.050003,246.619995,243.869995,245.389999,242.815353,1097100
2021-12-17,245.149994,245.740005,237.679993,238.179993,235.681000,1982100
2021-12-20,236.220001,236.600006,232.360001,235.559998,233.088486,1128500
2021-12-21,237.729996,238.339996,235.550003,236.690002,234.206635,889200
2021-12-22,237.020004,238.110001,236.139999,237.740005,235.245636,601700
2021-12-23,238.240005,241.460007,237.910004,240.500000,237.976654,614800
2021-12-27,241.929993,243.860001,240.539993,243.729996,241.172760,664300
2021-12-28,243.169998,245.880005,243.169998,245.710007,243.132004,635800
2021-12-29,246.000000,248.110001,244.899994,247.070007,244.477737,1038500
2021-12-30,246.389999,246.979996,245.000000,245.410004,244.040192,555200
2021-12-31,245.720001,247.589996,245.070007,246.800003,245.422424,533900
2022-01-03,247.300003,247.600006,240.389999,243.479996,242.120956,839700
2022-01-04,245.000000,248.740005,244.199997,247.580002,246.198074,797700
2022-01-05,248.020004,249.809998,246.470001,246.630005,245.253387,1120900
2022-01-06,247.130005,248.259995,244.869995,246.600006,245.223557,732600
2022-01-07,245.899994,247.369995,245.449997,246.130005,244.756165,695500
2022-01-10,245.449997,245.449997,241.789993,243.839996,242.478943,815300
2022-01-11,244.800003,244.800003,240.250000,244.130005,242.767334,696200
2022-01-12,244.960007,247.110001,244.220001,246.240005,244.865555,783700
2022-01-13,246.899994,248.160004,245.750000,247.009995,245.631256,702400
2022-01-14,245.479996,245.479996,242.199997,243.839996,242.478943,1078300
2022-01-18,241.839996,244.179993,238.990005,244.050003,242.687775,1107400
2022-01-19,244.729996,246.589996,241.850006,242.229996,240.877930,1159000
2022-01-20,243.570007,243.889999,237.110001,237.669998,236.343384,1136100
2022-01-21,238.399994,240.479996,236.539993,237.449997,236.124619,1572000
2022-01-24,235.000000,238.360001,230.169998,237.910004,236.582047,1363600
2022-01-25,234.320007,237.020004,230.100006,233.929993,232.624252,1150200
2022-01-26,235.110001,237.360001,230.350006,233.020004,231.719345,1064300
2022-01-27,234.820007,235.250000,228.520004,230.570007,229.283020,1068600
2022-01-28,229.580002,231.910004,225.199997,231.750000,230.456436,1200900
2022-01-31,230.250000,234.240005,229.119995,233.919998,232.614319,1271800
2022-02-01,234.789993,235.220001,230.360001,233.039993,231.739227,1113200
2022-02-02,232.050003,236.440002,231.460007,235.970001,234.652878,1839500
2022-02-03,236.880005,247.000000,236.880005,241.449997,240.102280,1555600
2022-02-04,239.580002,241.089996,228.880005,228.919998,227.642227,1726000
2022-02-07,229.070007,230.220001,224.350006,224.820007,223.565125,904500
2022-02-08,224.830002,227.490005,224.309998,225.470001,224.211487,1140000
2022-02-09,226.320007,228.009995,225.940002,226.750000,225.484344,1255600
2022-02-10,223.740005,224.889999,218.270004,219.830002,218.602966,1483200
2022-02-11,219.669998,221.470001,216.779999,217.720001,216.504745,1304100
2022-02-14,218.860001,220.850006,216.839996,219.169998,217.946655,1394700
2022-02-15,221.320007,222.759995,219.029999,219.740005,218.513474,958300
2022-02-16,219.000000,221.190002,217.470001,220.080002,218.851578,778700
2022-02-17,218.100006,220.149994,216.649994,217.160004,215.947876,815500
2022-02-18,216.460007,218.389999,215.020004,215.809998,214.605408,933100
2022-02-22,216.350006,216.940002,213.490005,214.910004,213.710434,1276400
2022-02-23,215.330002,217.169998,212.949997,213.490005,212.298355,1466000
2022-02-24,211.389999,215.110001,209.300003,214.139999,212.944733,1936500
2022-02-25,214.860001,219.130005,214.470001,218.429993,217.210770,1160600
2022-02-28,215.660004,217.899994,213.860001,216.339996,215.132446,1876300
2022-03-01,216.580002,217.479996,209.679993,210.860001,209.683029,1439800
2022-03-02,212.550003,215.610001,212.360001,214.169998,212.974564,1202500
2022-03-03,216.059998,217.259995,213.539993,215.320007,214.118149,1079600
2022-03-04,212.169998,213.710007,209.550003,212.130005,210.945953,1353400
2022-03-07,211.770004,211.880005,206.449997,206.529999,205.377197,1442800
2022-03-08,207.800003,210.169998,202.800003,203.520004,202.384003,1547000
2022-03-09,207.830002,211.110001,207.429993,207.770004,206.610291,950400
2022-03-10,204.839996,207.350006,203.690002,206.199997,205.049042,790000
2022-03-11,207.639999,208.419998,203.710007,203.860001,202.722107,886100
2022-03-14,205.559998,208.050003,205.009995,206.149994,204.999313,1080200
2022-03-15,207.559998,208.940002,206.020004,208.449997,207.286484,663100
2022-03-16,209.479996,211.440002,207.279999,209.990005,208.817902,1019900
2022-03-17,208.850006,212.110001,208.619995,211.380005,210.200134,850600
2022-03-18,212.339996,213.619995,209.330002,212.330002,211.144836,1710600
2022-03-21,212.500000,213.580002,210.729996,211.990005,210.806732,1059200
2022-03-22,213.250000,213.940002,212.119995,212.500000,211.313889,750900
2022-03-23,211.789993,212.850006,209.330002,209.350006,208.181473,727600
2022-03-24,210.039993,210.869995,209.320007,210.690002,209.513992,945600
2022-03-25,211.570007,212.970001,210.720001,211.750000,210.568069,609400
2022-03-28,214.350006,214.449997,211.300003,214.309998,213.113770,960900
2022-03-29,216.639999,220.300003,216.169998,218.570007,217.350006,843500
2022-03-30,216.559998,217.860001,213.589996,214.660004,214.660004,865900
2022-03-31,213.509995,214.850006,209.360001,209.399994,209.399994,1507900
