Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,27.799999,28.730000,27.690001,28.110001,28.110001,40105700
2021-04-06,28.170000,29.090000,27.850000,28.600000,28.600000,35528100
2021-04-07,29.420000,30.629999,28.870001,29.000000,29.000000,70953700
2021-04-08,29.129999,29.129999,27.820000,28.559999,28.559999,37870800
2021-04-09,28.799999,29.580000,28.490000,29.299999,29.299999,36287700
2021-04-12,28.900000,29.080000,27.480000,27.750000,27.750000,39161600
2021-04-13,27.110001,27.940001,26.730000,27.820000,27.820000,27690600
2021-04-14,28.010000,28.750000,27.850000,27.940001,27.940001,23267500
2021-04-15,28.180000,28.200001,27.120001,27.320000,27.320000,24024400
2021-04-16,27.530001,27.790001,26.820000,27.030001,27.030001,22092400
2021-04-19,27.100000,27.270000,26.389999,26.889999,26.889999,22214500
2021-04-20,26.480000,26.510000,25.120001,25.719999,25.719999,31217000
2021-04-21,25.650000,27.350000,25.250000,27.330000,27.330000,31354100
2021-04-22,26.969999,27.900000,26.770000,26.910000,26.910000,29698400
2021-04-23,27.000000,27.410000,26.570000,27.270000,27.270000,19297600
2021-04-26,27.820000,28.500000,27.309999,27.549999,27.549999,20033500
2021-04-27,27.590000,27.879999,27.139999,27.809999,27.809999,18145200
2021-04-28,27.700001,28.270000,27.570000,27.799999,27.799999,17273000
2021-04-29,28.790001,29.139999,27.129999,27.209999,27.209999,40714900
2021-04-30,27.000000,28.010000,26.870001,27.959999,27.959999,21653500
2021-05-03,28.020000,28.360001,27.530001,27.930000,27.930000,21866600
2021-05-04,27.480000,27.559999,26.200001,26.680000,26.680000,33649300
2021-05-05,26.820000,27.309999,26.370001,26.520000,26.520000,25678100
2021-05-06,26.480000,26.830000,25.520000,25.950001,25.950001,25871400
2021-05-07,25.990000,26.860001,25.879999,26.760000,26.760000,20185500
2021-05-10,26.830000,26.830000,26.230000,26.270000,26.270000,18093900
2021-05-11,25.330000,26.120001,25.090000,25.879999,25.879999,28145500
2021-05-12,25.500000,25.840000,24.680000,24.780001,24.780001,24001500
2021-05-13,24.959999,25.600000,24.290001,25.120001,25.120001,28167000
2021-05-14,25.530001,27.260000,25.510000,27.200001,27.200001,35569900
2021-05-17,27.299999,27.600000,26.790001,27.520000,27.520000,29753400
2021-05-18,27.650000,28.620001,27.420000,28.000000,28.000000,33424800
2021-05-19,27.010000,27.799999,26.740000,27.680000,27.680000,26292100
2021-05-20,27.650000,27.680000,26.959999,27.530001,27.530001,24022300
2021-05-21,27.889999,28.040001,27.160000,27.170000,27.170000,20551500
2021-05-24,27.379999,28.150000,26.900000,27.900000,27.900000,26473300
2021-05-25,28.250000,29.370001,28.230000,28.580000,28.580000,38680700
2021-05-26,28.840000,29.420000,28.629999,29.370001,29.370001,24530200
2021-05-27,29.570000,30.000000,29.219999,30.000000,30.000000,30294500
2021-05-28,29.959999,30.070000,29.410000,29.559999,29.559999,25635800
2021-06-01,30.190001,30.750000,29.910000,30.150000,30.150000,36826700
2021-06-02,30.309999,31.500000,29.930000,31.309999,31.309999,36078200
2021-06-03,31.139999,31.299999,30.350000,30.670000,30.670000,24269800
2021-06-04,30.920000,31.110001,30.250000,30.540001,30.540001,19384100
2021-06-07,30.750000,31.459999,30.650000,30.889999,30.889999,24165700
2021-06-08,31.110001,31.520000,30.610001,31.080000,31.080000,25061900
2021-06-09,31.299999,31.350000,30.430000,30.450001,30.450001,18447300
2021-06-10,30.639999,30.770000,29.410000,29.830000,29.830000,30486500
2021-06-11,29.500000,30.040001,29.290001,29.930000,29.930000,20215000
2021-06-14,29.870001,29.980000,28.629999,28.750000,28.750000,24538300
2021-06-15,28.820000,29.389999,28.410000,28.610001,28.610001,19070900
2021-06-16,28.980000,29.490000,28.690001,29.280001,29.280001,25453900
2021-06-17,29.200001,29.719999,28.410000,28.420000,28.420000,26049300
2021-06-18,28.120001,28.520000,27.730000,28.180000,28.180000,26749900
2021-06-21,28.299999,28.700001,27.910000,28.670000,28.670000,21897600
2021-06-22,28.650000,28.690001,27.799999,28.059999,28.059999,18403400
2021-06-23,28.110001,28.490000,28.020000,28.150000,28.150000,17916700
2021-06-24,28.129999,28.540001,27.389999,27.459999,27.459999,31193600
2021-06-25,27.530001,28.230000,27.520000,28.129999,28.129999,31580700
2021-06-28,27.420000,27.530001,26.000000,26.150000,26.150000,63786300
2021-06-29,26.160000,26.490000,25.760000,25.780001,25.780001,33185800
2021-06-30,25.790001,26.480000,25.690001,26.360001,26.360001,22820200
2021-07-01,26.590000,26.850000,26.120001,26.360001,26.360001,19363500
2021-07-02,26.260000,26.299999,25.700001,26.059999,26.059999,20454000
2021-07-06,26.080000,26.280001,24.930000,25.020000,25.020000,30647200
2021-07-07,24.860001,25.290001,23.870001,24.080000,24.080000,36383500
2021-07-08,23.139999,24.160000,22.840000,23.719999,23.719999,37066500
2021-07-09,24.070000,24.340000,23.620001,24.260000,24.260000,23124400
2021-07-12,23.969999,24.010000,23.559999,23.860001,23.860001,23022800
2021-07-13,23.559999,23.559999,22.820000,22.850000,22.850000,27175500
2021-07-14,23.010000,23.360001,22.480000,22.580000,22.580000,26614200
2021-07-15,22.299999,22.459999,21.370001,21.950001,21.950001,43232200
2021-07-16,22.260000,22.360001,20.799999,20.920000,20.920000,41516000
2021-07-19,19.719999,20.299999,19.190001,19.719999,19.719999,85011700
2021-07-20,19.920000,21.379999,19.620001,21.190001,21.190001,68222400
2021-07-21,21.740000,23.360001,21.670000,23.190001,23.190001,76771400
2021-07-22,22.760000,22.879999,22.190001,22.709999,22.709999,40877000
2021-07-23,22.709999,22.799999,21.889999,21.959999,21.959999,32632400
2021-07-26,21.750000,23.200001,21.709999,23.160000,23.160000,37050500
2021-07-27,22.950001,23.330000,22.490000,22.799999,22.799999,26484800
2021-07-28,23.190001,23.389999,22.200001,22.820000,22.820000,27108200
2021-07-29,23.080000,23.340000,22.700001,22.709999,22.709999,26426800
2021-07-30,22.219999,22.680000,21.490000,21.650000,21.650000,36760800
2021-08-02,21.830000,22.559999,21.360001,21.459999,21.459999,34093900
2021-08-03,21.570000,21.600000,20.520000,21.430000,21.430000,33254000
2021-08-04,21.070000,21.690001,20.820000,21.040001,21.040001,33239400
2021-08-05,21.160000,22.650000,21.139999,22.549999,22.549999,32938000
2021-08-06,22.850000,23.100000,22.410000,23.080000,23.080000,30680700
2021-08-09,22.870001,22.870001,21.990000,22.709999,22.709999,29949200
2021-08-10,22.820000,23.850000,22.719999,23.650000,23.650000,34886200
2021-08-11,23.590000,24.010000,23.070000,23.990000,23.990000,29487300
2021-08-12,23.780001,23.879999,22.959999,23.360001,23.360001,29141100
2021-08-13,23.299999,23.379999,22.740000,22.860001,22.860001,21235800
2021-08-16,22.430000,22.930000,21.940001,22.790001,22.790001,25770200
2021-08-17,22.240000,22.500000,21.660000,22.040001,22.040001,26331800
2021-08-18,22.020000,22.980000,21.680000,22.480000,22.480000,31060700
2021-08-19,22.000000,22.270000,21.340000,21.660000,21.660000,27943900
2021-08-20,21.510000,22.020000,21.330000,21.959999,21.959999,22632800
2021-08-23,22.260000,22.990000,22.240000,22.830000,22.830000,23992000
2021-08-24,23.240000,24.070000,23.200001,23.840000,23.840000,32814300
2021-08-25,23.980000,24.320000,23.410000,24.110001,24.110001,30576000
2021-08-26,23.830000,24.320000,23.240000,23.469999,23.469999,28762800
2021-08-27,23.570000,24.570000,23.540001,24.350000,24.350000,36693800
2021-08-30,24.629999,24.639999,23.600000,23.629999,23.629999,27629300
2021-08-31,23.530001,24.190001,23.500000,24.139999,24.139999,28512600
2021-09-01,24.219999,24.420000,23.309999,23.510000,23.510000,31875000
2021-09-02,23.580000,24.469999,23.120001,24.020000,24.020000,36546600
2021-09-03,23.920000,24.150000,22.639999,22.959999,22.959999,44194500
