Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,131.360001,133.740005,131.000000,132.600006,130.771179,2583100
2021-04-06,132.100006,132.979996,131.050003,132.029999,130.209030,2264500
2021-04-07,133.089996,134.350006,132.490005,132.970001,131.136078,1805900
2021-04-08,131.380005,133.320007,129.889999,132.729996,130.899384,2193500
2021-04-09,134.000000,134.449997,132.410004,134.169998,132.319519,2107200
2021-04-12,133.720001,134.630005,132.869995,134.240005,132.388565,2384600
2021-04-13,133.630005,133.800003,131.380005,132.669998,130.840225,2335600
2021-04-14,132.539993,136.449997,132.320007,135.770004,133.897461,2924400
2021-04-15,136.070007,136.080002,132.850006,134.869995,133.009857,3432600
2021-04-16,136.039993,137.750000,135.259995,136.679993,134.794907,2888900
2021-04-19,135.919998,136.259995,133.889999,135.410004,133.542419,2383900
2021-04-20,134.339996,134.559998,129.979996,131.500000,129.686340,2459000
2021-04-21,130.320007,133.419998,127.800003,132.910004,131.076920,3035000
2021-04-22,133.550003,134.740005,132.229996,133.000000,131.165665,2305200
2021-04-23,132.589996,136.229996,131.380005,135.679993,133.808685,2531200
2021-04-26,137.000000,139.940002,136.809998,138.289993,136.382690,2169600
2021-04-27,138.610001,139.539993,138.039993,138.949997,137.033600,3486700
2021-04-28,143.000000,147.039993,142.000000,144.360001,142.368988,4601700
2021-04-29,146.009995,149.669998,145.710007,149.229996,147.171814,3349500
2021-04-30,148.130005,150.009995,147.779999,149.080002,147.023895,3817300
2021-05-03,151.070007,151.839996,148.529999,149.919998,147.852295,2636400
2021-05-04,148.889999,152.380005,147.800003,152.020004,149.923355,4227200
2021-05-05,152.820007,154.470001,151.449997,153.600006,151.481567,3118700
2021-05-06,155.000000,156.509995,152.509995,156.440002,154.282379,3664300
2021-05-07,153.679993,157.979996,153.229996,157.710007,155.534866,2480700
2021-05-10,159.139999,160.369995,157.300003,157.380005,155.209412,3298300
2021-05-11,154.809998,156.929993,153.259995,154.759995,152.625534,4332000
2021-05-12,155.899994,156.779999,152.300003,152.970001,150.860229,3298000
2021-05-13,152.240005,157.210007,152.000000,156.289993,154.134430,2952900
2021-05-14,156.979996,159.259995,156.820007,158.110001,156.329453,2855700
2021-05-17,158.029999,160.479996,157.570007,159.899994,158.099274,2229500
2021-05-18,159.289993,160.850006,156.830002,156.910004,155.142960,2247700
2021-05-19,154.119995,157.339996,152.860001,157.149994,155.380249,3298100
2021-05-20,157.639999,159.009995,155.639999,157.809998,156.032822,2893400
2021-05-21,158.589996,162.330002,158.389999,159.050003,157.258865,3552000
2021-05-24,159.990005,161.679993,159.339996,160.740005,158.929825,2087700
2021-05-25,161.470001,162.479996,158.130005,158.220001,156.438202,2670200
2021-05-26,159.320007,160.500000,157.979996,159.839996,158.039963,3143500
2021-05-27,161.850006,162.750000,160.339996,161.789993,159.967987,3488600
2021-05-28,161.830002,162.240005,159.220001,160.779999,158.969376,3365300
2021-06-01,165.270004,166.630005,163.740005,166.250000,164.377792,4188000
2021-06-02,167.000000,167.399994,164.970001,165.919998,164.051498,3099400
2021-06-03,165.059998,167.339996,164.309998,166.289993,164.417328,2513400
2021-06-04,167.070007,168.000000,165.029999,166.259995,164.387650,2886600
2021-06-07,163.500000,165.309998,162.589996,163.550003,161.708191,3223800
2021-06-08,162.699997,163.839996,161.039993,162.729996,160.897415,3513500
2021-06-09,162.600006,162.619995,159.300003,160.600006,158.791412,3284500
2021-06-10,162.990005,163.860001,158.600006,158.740005,156.952362,3710600
2021-06-11,159.199997,160.690002,159.100006,160.649994,158.840836,3826800
2021-06-14,160.399994,160.800003,157.169998,158.710007,156.922699,3372800
2021-06-15,159.380005,162.699997,158.720001,162.110001,160.284409,2789400
2021-06-16,161.440002,163.309998,159.789993,162.199997,160.373383,3140800
2021-06-17,163.470001,163.589996,151.429993,153.550003,151.820801,4308500
2021-06-18,149.600006,150.440002,147.520004,150.020004,148.330551,8383600
2021-06-21,151.550003,154.990005,151.220001,154.889999,153.145706,2875000
2021-06-22,154.300003,155.910004,152.850006,154.889999,153.145706,2363900
2021-06-23,155.610001,157.610001,155.039993,156.369995,154.609024,2032200
2021-06-24,157.589996,158.169998,155.399994,157.570007,155.795532,2077500
2021-06-25,160.539993,162.000000,159.789993,159.990005,158.188278,4238200
2021-06-28,159.410004,160.009995,155.289993,156.000000,154.243210,2693100
2021-06-29,157.369995,158.320007,153.820007,154.149994,152.414032,2151000
2021-06-30,153.690002,155.220001,153.619995,154.690002,152.947952,2631800
2021-07-01,155.529999,158.059998,155.130005,157.149994,155.380249,3354200
2021-07-02,157.699997,158.949997,157.149994,157.399994,155.627441,2247700
2021-07-06,156.759995,157.380005,154.139999,155.500000,153.748825,3566700
2021-07-07,153.610001,156.710007,153.139999,155.039993,153.294006,3042300
2021-07-08,151.899994,154.880005,149.449997,152.460007,150.743073,3313700
2021-07-09,155.380005,160.919998,155.350006,160.550003,158.741974,3638900
2021-07-12,159.179993,165.440002,158.080002,164.850006,162.993561,3250200
2021-07-13,164.850006,165.300003,162.639999,162.839996,161.006180,2536700
2021-07-14,163.070007,165.000000,157.630005,158.839996,157.051224,4190900
2021-07-15,156.660004,160.639999,156.289993,160.350006,158.544220,3069700
