Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,85.220001,86.720001,85.150002,86.290001,83.340767,1702300
2021-04-06,86.389999,86.820000,85.660004,86.769997,83.804359,1733300
2021-04-07,86.919998,87.160004,86.290001,86.690002,83.727104,1883100
2021-04-08,86.820000,86.989998,86.000000,86.070000,83.128288,2814800
2021-04-09,86.070000,86.699997,85.820000,85.889999,82.954437,2952800
2021-04-12,86.040001,86.720001,85.730003,86.000000,83.060684,3324800
2021-04-13,85.709999,86.930000,85.000000,86.720001,83.756081,2460600
2021-04-14,86.400002,87.089996,85.980003,87.070000,84.094109,2563300
2021-04-15,87.190002,87.919998,86.830002,87.809998,84.808815,3004300
2021-04-16,88.190002,88.900002,87.769997,88.550003,85.523529,2378400
2021-04-19,88.550003,89.000000,88.070000,88.650002,85.620102,2753000
2021-04-20,89.000000,90.620003,88.699997,90.139999,87.059181,3333200
2021-04-21,89.820000,90.449997,89.040001,89.349998,86.296181,2662700
2021-04-22,87.639999,89.160004,87.430000,87.949997,84.944031,2755900
2021-04-23,88.400002,88.400002,87.360001,87.699997,84.702576,3093200
2021-04-26,88.050003,88.050003,87.040001,87.599998,84.605988,1743600
2021-04-27,87.339996,87.910004,87.080002,87.199997,84.219666,2173400
2021-04-28,87.419998,87.599998,86.360001,86.730003,83.765739,4908700
2021-04-29,86.599998,88.129997,86.559998,88.089996,85.079247,2592900
2021-04-30,88.250000,88.800003,87.540001,88.709999,85.678055,2817900
2021-05-03,89.070000,89.500000,88.459999,88.680000,85.649078,2071000
2021-05-04,88.419998,89.059998,87.730003,88.379997,85.359344,2747100
2021-05-05,88.290001,88.300003,86.699997,87.470001,84.480431,1906200
2021-05-06,87.709999,88.440002,87.150002,88.120003,85.108231,1644200
2021-05-07,87.070000,88.050003,86.889999,87.190002,84.923164,2617000
2021-05-10,87.550003,88.309998,87.309998,87.559998,85.283539,4291800
2021-05-11,87.580002,88.099998,85.830002,86.410004,84.163452,6084100
2021-05-12,86.290001,86.629997,84.849998,84.980003,82.770622,3702200
2021-05-13,85.000000,87.110001,84.699997,86.519997,84.270576,3025800
2021-05-14,86.919998,87.459999,86.620003,86.760002,84.504349,2193500
